#     BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
         658    -3.77606    -3.77582 0.000332729
         659    -3.77612    -3.77582 0.000332224
         660    -3.77572    -3.77582 0.000331721
         661    -3.77577    -3.77582 0.000331219
         662    -3.77582    -3.77582 0.000330719
         663    -3.77615    -3.77582  0.00033022
         664    -3.77633    -3.77582 0.000329724
         665    -3.77649    -3.77582  0.00032923
         666    -3.77634    -3.77582 0.000328736
         667    -3.77618    -3.77582 0.000328244
         668    -3.77586    -3.77582 0.000327752
         669    -3.77583    -3.77582 0.000327263
         670    -3.77564    -3.77582 0.000326774
         671    -3.77589    -3.77582 0.000326287
         672    -3.77524    -3.77582 0.000325803
         673    -3.77518    -3.77582  0.00032532
         674    -3.77498    -3.77582  0.00032484
         675    -3.77477    -3.77582 0.000324362
         676    -3.77457    -3.77582 0.000323888
         677    -3.77453    -3.77581 0.000323415
         678    -3.77449    -3.77581 0.000322944
         679    -3.77477    -3.77581 0.000322472
         680    -3.77491    -3.77581    0.000322
         681    -3.77475    -3.77581 0.000321531
         682    -3.77507    -3.77581 0.000321062
         683     -3.7754    -3.77581 0.000320592
         684    -3.77559     -3.7758 0.000320124
         685     -3.7755     -3.7758 0.000319657
         686    -3.77542     -3.7758 0.000319191
         687    -3.77521     -3.7758 0.000318728
         688    -3.77531     -3.7758 0.000318265
         689    -3.77558     -3.7758 0.000317803
         690    -3.77601     -3.7758 0.000317343
         691    -3.77615     -3.7758 0.000316884
         692    -3.77615     -3.7758 0.000316427
         693    -3.77616     -3.7758  0.00031597
         694    -3.77647     -3.7758 0.000315517
         695    -3.77634    -3.77581 0.000315064
         696     -3.7762    -3.77581 0.000314611
         697    -3.77653    -3.77581 0.000314162
         698    -3.77654    -3.77581 0.000313713
         699    -3.77655    -3.77581 0.000313266
         700      -3.777    -3.77581 0.000312823
         701    -3.77714    -3.77581 0.000312383
         702    -3.77727    -3.77581 0.000311945
         703    -3.77738    -3.77582 0.000311509
         704    -3.77732    -3.77582 0.000311074
         705    -3.77755    -3.77582 0.000310642
         706     -3.7773    -3.77582 0.000310209
         707    -3.77779    -3.77583 0.000309783
         708     -3.7778    -3.77583 0.000309358
         709    -3.77749    -3.77583 0.000308931
         710    -3.77685    -3.77583 0.000308499
         711     -3.7771    -3.77583  0.00030807
         712    -3.77671    -3.77584  0.00030764
         713    -3.77691    -3.77584 0.000307212
         714    -3.77709    -3.77584 0.000306787
         715    -3.77724    -3.77584 0.000306364
         716    -3.77707    -3.77584 0.000305941
         717    -3.77719    -3.77584  0.00030552
         718    -3.77713    -3.77585   0.0003051
         719    -3.77722    -3.77585 0.000304681
         720    -3.77729    -3.77585 0.000304265
         721    -3.77736    -3.77585  0.00030385
         722    -3.77726    -3.77585 0.000303435
         723    -3.77701    -3.77586  0.00030302
         724    -3.77676    -3.77586 0.000302604
         725    -3.77636    -3.77586 0.000302187
         726    -3.77686    -3.77586 0.000301774
         727    -3.77662    -3.77586 0.000301361
         728    -3.77669    -3.77586 0.000300949
         729    -3.77631    -3.77586 0.000300537
         730     -3.7758    -3.77586 0.000300125
         731     -3.7753    -3.77586 0.000299716
         732    -3.77542    -3.77586 0.000299307
         733    -3.77556    -3.77586 0.000298899
         734    -3.77527    -3.77586 0.000298493
         735     -3.7753    -3.77586 0.000298088
         736    -3.77519    -3.77586 0.000297684
         737    -3.77512    -3.77586 0.000297282
         738    -3.77506    -3.77586 0.000296881
         739    -3.77594    -3.77586 0.000296479
         740    -3.77594    -3.77586 0.000296078
         741    -3.77611    -3.77586 0.000295679
         742    -3.77661    -3.77586 0.000295282
         743    -3.77638    -3.77586 0.000294886
         744    -3.77632    -3.77586  0.00029449
         745    -3.77598    -3.77586 0.000294095
         746    -3.77597    -3.77586 0.000293701
         747    -3.77598    -3.77586 0.000293308
         748    -3.77661    -3.77586 0.000292917
         749    -3.77665    -3.77586 0.000292528
         750    -3.77686    -3.77586 0.000292141
         751    -3.77707    -3.77586 0.000291756
         752     -3.7779    -3.77587 0.000291381
         753    -3.77859    -3.77587 0.000291016
         754    -3.77852    -3.77587 0.000290652
         755    -3.77876    -3.77588 0.000290292
         756    -3.77899    -3.77588 0.000289937
         757    -3.77951    -3.77589 0.000289594
         758    -3.77942    -3.77589 0.000289249
         759    -3.77947     -3.7759 0.000288906
         760    -3.77965     -3.7759 0.000288568
         761    -3.77981    -3.77591 0.000288235
         762    -3.77979    -3.77591 0.000287902
         763    -3.77976    -3.77592 0.000287569
         764    -3.77985    -3.77592 0.000287238
         765    -3.77947    -3.77593 0.000286901
         766    -3.77922    -3.77593 0.000286558
         767     -3.7794    -3.77594  0.00028622
         768    -3.77955    -3.77594 0.000285886
         769    -3.77953    -3.77594 0.000285553
         770    -3.77905    -3.77595  0.00028521
         771    -3.77899    -3.77595 0.000284868
         772    -3.77878    -3.77596 0.000284522
         773     -3.7787    -3.77596 0.000284176
         774    -3.77891    -3.77596 0.000283835
         775    -3.77866    -3.77597  0.00028349
         776    -3.77841    -3.77597 0.000283142
         777     -3.7783    -3.77597 0.000282793
         778    -3.77849    -3.77598 0.000282448
         779    -3.77837    -3.77598 0.000282102
         780    -3.77826    -3.77598 0.000281756
         781     -3.7786    -3.77599 0.000281415
         782     -3.7782    -3.77599 0.000281069
         783    -3.77839    -3.77599 0.000280727
         784    -3.77769    -3.77599 0.000280378
         785    -3.77791      -3.776 0.000280031
         786    -3.77737      -3.776  0.00027968
         787     -3.7773      -3.776  0.00027933
         788    -3.77709      -3.776 0.000278979
         789    -3.77688      -3.776 0.000278627
         790    -3.77669      -3.776 0.000278276
         791    -3.77637      -3.776 0.000277925
         792    -3.77636      -3.776 0.000277574
         793    -3.77681      -3.776 0.000277226
         794    -3.77698    -3.77601 0.000276879
         795    -3.77687    -3.77601 0.000276533
         796    -3.77707    -3.77601 0.000276189
         797    -3.77744    -3.77601 0.000275848
         798    -3.77752    -3.77601 0.000275509
         799    -3.77686    -3.77601 0.000275167
         800    -3.77743    -3.77602 0.000274828
         801      -3.778    -3.77602 0.000274496
         802    -3.77797    -3.77602 0.000274165
         803    -3.77796    -3.77602 0.000273834
         804    -3.77825    -3.77603 0.000273507
         805    -3.77794    -3.77603 0.000273178
         806    -3.77778    -3.77603 0.000272848
         807    -3.77792    -3.77603  0.00027252
         808    -3.77836    -3.77603 0.000272198
         809    -3.77788    -3.77604 0.000271871
         810    -3.77755    -3.77604 0.000271542
         811    -3.77766    -3.77604 0.000271214
         812     -3.7779    -3.77604  0.00027089
         813    -3.77783    -3.77605 0.000270565
         814    -3.77834    -3.77605 0.000270248
         815    -3.77839    -3.77605 0.000269931
         816    -3.77841    -3.77605 0.000269616
         817    -3.77842    -3.77606 0.000269302
         818    -3.77842    -3.77606 0.000268988
         819     -3.7784    -3.77606 0.000268675
         820    -3.77821    -3.77607  0.00026836
         821    -3.77771    -3.77607  0.00026804
         822    -3.77734    -3.77607 0.000267719
         823    -3.77772    -3.77607 0.000267401
         824    -3.77719    -3.77607  0.00026708
         825    -3.77741    -3.77607 0.000266761
         826    -3.77717    -3.77608 0.000266441
         827    -3.77692    -3.77608 0.000266121
         828    -3.77728    -3.77608 0.000265804
         829    -3.77734    -3.77608 0.000265488
         830     -3.7771    -3.77608 0.000265171
         831    -3.77701    -3.77608 0.000264854
         832    -3.77723    -3.77608 0.000264539
         833    -3.77746    -3.77608 0.000264227
         834    -3.77724    -3.77609 0.000263913
         835    -3.77703    -3.77609   0.0002636
         836    -3.77743    -3.77609 0.000263289
         837    -3.77738    -3.77609 0.000262979
         838    -3.77765    -3.77609 0.000262672
         839    -3.77778    -3.77609 0.000262367
         840    -3.77761     -3.7761 0.000262061
         841    -3.77791     -3.7761 0.000261758
         842    -3.77746     -3.7761 0.000261452
         843    -3.77748     -3.7761 0.000261147
         844    -3.77735     -3.7761 0.000260842
         845    -3.77768     -3.7761  0.00026054
         846    -3.77757    -3.77611 0.000260238
         847    -3.77732    -3.77611 0.000259934
         848    -3.77723    -3.77611 0.000259631
         849    -3.77699    -3.77611 0.000259327
         850    -3.77706    -3.77611 0.000259025
         851    -3.77744    -3.77611 0.000258725
         852    -3.77721    -3.77611 0.000258425
         853    -3.77699    -3.77612 0.000258124
         854    -3.77693    -3.77612 0.000257823
         855    -3.77702    -3.77612 0.000257524
         856    -3.77695    -3.77612 0.000257225
         857    -3.77734    -3.77612 0.000256929
         858    -3.77743    -3.77612 0.000256634
         859    -3.77766    -3.77612 0.000256341
         860    -3.77773    -3.77612  0.00025605
         861    -3.77735    -3.77613 0.000255757
         862    -3.77711    -3.77613 0.000255462
         863    -3.77716    -3.77613 0.000255169
         864    -3.77766    -3.77613  0.00025488
         865    -3.77754    -3.77613 0.000254591
         866    -3.77725    -3.77613   0.0002543
         867    -3.77741    -3.77613 0.000254011
         868    -3.77725    -3.77614 0.000253721
         869    -3.77737    -3.77614 0.000253433
         870    -3.77733    -3.77614 0.000253146
         871    -3.77727    -3.77614 0.000252858
         872    -3.77735    -3.77614 0.000252572
         873    -3.77726    -3.77614 0.000252286
         874    -3.77685    -3.77614 0.000251999
         875    -3.77688    -3.77614 0.000251712
         876    -3.77704    -3.77615 0.000251427
         877    -3.77719    -3.77615 0.000251143
         878    -3.77703    -3.77615 0.000250859
         879      -3.777    -3.77615 0.000250576
         880    -3.77667    -3.77615 0.000250291
         881    -3.77632    -3.77615 0.000250007
         882    -3.77536    -3.77615 0.000249726
         883    -3.77515    -3.77615 0.000249445
         884    -3.77463    -3.77615 0.000249169
         885    -3.77441    -3.77614 0.000248895
         886    -3.77404    -3.77614 0.000248626
         887    -3.77428    -3.77614 0.000248354
         888    -3.77451    -3.77614 0.000248081
         889    -3.77444    -3.77614  0.00024781
         890    -3.77422    -3.77613  0.00024754
         891    -3.77401    -3.77613 0.000247274
         892    -3.77395    -3.77613 0.000247009
         893    -3.77374    -3.77613 0.000246747
         894    -3.77368    -3.77612 0.000246486
         895    -3.77348    -3.77612 0.000246228
         896    -3.77359    -3.77612  0.00024597
         897    -3.77354    -3.77611 0.000245712
         898    -3.77289    -3.77611 0.000245465
         899    -3.77301    -3.77611 0.000245216
         900    -3.77296     -3.7761 0.000244968
         901    -3.77277     -3.7761 0.000244725
         902    -3.77212     -3.7761 0.000244493
         903    -3.77177    -3.77609 0.000244269
         904    -3.77096    -3.77609 0.000244065
         905    -3.77151    -3.77608 0.000243847
         906    -3.77115    -3.77607 0.000243639
         907    -3.77138    -3.77607 0.000243425
         908      -3.771    -3.77606 0.000243221
         909    -3.77016    -3.77606 0.000243041
         910    -3.76976    -3.77605 0.000242872
         911     -3.7695    -3.77604 0.000242712
         912    -3.76924    -3.77604  0.00024256
         913    -3.76911    -3.77603 0.000242413
         914    -3.76883    -3.77602 0.000242276
         915    -3.76854    -3.77601 0.000242149
         916     -3.7684      -3.776 0.000242027
         917    -3.76765      -3.776 0.000241935
         918    -3.76705    -3.77599 0.000241868
         919     -3.7666    -3.77598  0.00024182
         920    -3.76661    -3.77596 0.000241771
         921    -3.76647    -3.77595 0.000241728
         922     -3.7659    -3.77594 0.000241712
         923    -3.76564    -3.77593 0.000241708
         924    -3.76494    -3.77592 0.000241739
         925    -3.76441    -3.77591 0.000241798
         926    -3.76466     -3.7759 0.000241841
         927    -3.76465    -3.77588 0.000241885
         928    -3.76467    -3.77587 0.000241926
         929    -3.76428    -3.77586 0.000241987
         930    -3.76408    -3.77585 0.000242058
         931    -3.76514    -3.77584 0.000242071
         932     -3.7652    -3.77582  0.00024208
         933    -3.76501    -3.77581 0.000242098
         934    -3.76564     -3.7758 0.000242084
         935    -3.76649    -3.77579  0.00024203
         936    -3.76694    -3.77578 0.000241956
         937    -3.76685    -3.77577 0.000241885
         938    -3.76697    -3.77576 0.000241809
         939    -3.76716    -3.77575 0.000241725
         940    -3.76739    -3.77574 0.000241632
         941    -3.76873    -3.77574  0.00024149
         942    -3.76936    -3.77573 0.000241328
         943    -3.76987    -3.77572 0.000241152
         944    -3.77131    -3.77572 0.000240942
         945    -3.77171    -3.77572 0.000240724
         946    -3.77272    -3.77571 0.000240491
         947    -3.77342    -3.77571 0.000240249
         948    -3.77427    -3.77571     0.00024
         949    -3.77526    -3.77571 0.000239748
         950    -3.77608    -3.77571 0.000239496
         951    -3.77659    -3.77571 0.000239246
         952    -3.77722    -3.77571    0.000239
         953    -3.77769    -3.77571 0.000238758
         954    -3.77845    -3.77572 0.000238525
         955    -3.77889    -3.77572 0.000238298
         956    -3.77932    -3.77572 0.000238079
         957    -3.78004    -3.77573 0.000237873
         958     -3.7803    -3.77573 0.000237672
         959    -3.78132    -3.77574 0.000237496
         960    -3.78158    -3.77574 0.000237327
         961    -3.78169    -3.77575 0.000237161
         962     -3.7818    -3.77576 0.000236997
         963     -3.7819    -3.77576 0.000236837
         964    -3.78245    -3.77577 0.000236693
         965    -3.78314    -3.77578 0.000236571
         966    -3.78352    -3.77579 0.000236462
         967    -3.78403    -3.77579 0.000236371
         968    -3.78423     -3.7758 0.000236287
         969    -3.78485    -3.77581 0.000236228
         970    -3.78499    -3.77582 0.000236173
         971    -3.78554    -3.77583 0.000236142
         972    -3.78637    -3.77584 0.000236148
         973    -3.78609    -3.77585  0.00023614
         974    -3.78667    -3.77586 0.000236158
         975    -3.78674    -3.77588 0.000236179
         976    -3.78676    -3.77589 0.000236201
         977    -3.78658     -3.7759 0.000236212
         978    -3.78664    -3.77591 0.000236226
         979    -3.78648    -3.77592 0.000236231
         980    -3.78657    -3.77593  0.00023624
         981    -3.78661    -3.77594  0.00023625
         982    -3.78628    -3.77595 0.000236244
         983    -3.78635    -3.77596  0.00023624
         984    -3.78636    -3.77597 0.000236237
         985    -3.78587    -3.77598  0.00023621
         986    -3.78549    -3.77599 0.000236167
         987    -3.78566      -3.776 0.000236131
         988    -3.78535    -3.77601 0.000236082
         989    -3.78515    -3.77602 0.000236024
         990    -3.78447    -3.77603  0.00023594
         991    -3.78452    -3.77604 0.000235857
         992    -3.78364    -3.77605 0.000235744
         993    -3.78305    -3.77605 0.000235612
         994    -3.78199    -3.77606 0.000235451
         995    -3.78092    -3.77606 0.000235265
         996    -3.78001    -3.77607 0.000235062
         997    -3.77955    -3.77607 0.000234852
         998    -3.77894    -3.77607 0.000234634
         999    -3.77819    -3.77608 0.000234409
        1000     -3.7776    -3.77608  0.00023418
        1001    -3.77688    -3.77608 0.000233947
        1002    -3.77633    -3.77608 0.000233714
        1003     -3.7758    -3.77608 0.000233481
        1004    -3.77605    -3.77608 0.000233248
        1005    -3.77542    -3.77608 0.000233017
        1006    -3.77481    -3.77608 0.000232789
        1007    -3.77407    -3.77607 0.000232566
        1008    -3.77322    -3.77607 0.000232353
        1009    -3.77284    -3.77607 0.000232145
        1010    -3.77173    -3.77606 0.000231955
        1011    -3.77185    -3.77606 0.000231763
        1012    -3.77154    -3.77606 0.000231576
        1013    -3.77141    -3.77605 0.000231393
        1014     -3.7713    -3.77605 0.000231212
        1015    -3.77105    -3.77604 0.000231037
        1016    -3.77082    -3.77604 0.000230867
        1017     -3.7712    -3.77603 0.000230689
        1018      -3.771    -3.77603 0.000230515
        1019     -3.7705    -3.77602 0.000230353
        1020    -3.77017    -3.77602 0.000230198
        1021    -3.76985    -3.77601 0.000230052
        1022    -3.76953      -3.776 0.000229914
        1023    -3.76893      -3.776 0.000229793
        1024    -3.76848    -3.77599 0.000229686
        1025    -3.76835    -3.77598 0.000229583
        1026    -3.76793    -3.77597 0.000229493
        1027    -3.76828    -3.77597 0.000229392
        1028     -3.7679    -3.77596 0.000229303
        1029    -3.76753    -3.77595 0.000229226
        1030    -3.76734    -3.77594 0.000229156
        1031    -3.76777    -3.77593 0.000229071
        1032    -3.76839    -3.77593 0.000228966
        1033    -3.76843    -3.77592 0.000228859
        1034     -3.7685    -3.77591  0.00022875
        1035    -3.76891     -3.7759 0.000228629
        1036    -3.76905     -3.7759 0.000228504
        1037    -3.76968    -3.77589 0.000228362
        1038     -3.7696    -3.77589 0.000228222
        1039    -3.76986    -3.77588 0.000228076
        1040    -3.76926    -3.77587 0.000227946
        1041    -3.76975    -3.77587 0.000227803
        1042    -3.77027    -3.77586 0.000227648
        1043    -3.77068    -3.77586 0.000227484
        1044    -3.77128    -3.77585 0.000227308
        1045    -3.77145    -3.77585  0.00022713
        1046    -3.77165    -3.77585 0.000226948
        1047    -3.77218    -3.77584 0.000226758
        1048    -3.77273    -3.77584 0.000226561
        1049    -3.77314    -3.77584  0.00022636
        1050    -3.77371    -3.77583 0.000226153
        1051    -3.77459    -3.77583 0.000225941
        1052    -3.77547    -3.77583 0.000225727
        1053    -3.77588    -3.77583 0.000225512
        1054    -3.77689    -3.77583 0.000225301
        1055    -3.77758    -3.77584 0.000225093
        1056    -3.77841    -3.77584 0.000224893
        1057     -3.7789    -3.77584 0.000224699
        1058    -3.77967    -3.77584 0.000224516
        1059     -3.7798    -3.77585 0.000224335
        1060    -3.78004    -3.77585 0.000224158
        1061     -3.7804    -3.77586 0.000223988
        1062    -3.78086    -3.77586 0.000223827
        1063    -3.78128    -3.77587 0.000223674
        1064    -3.78121    -3.77587  0.00022352
        1065    -3.78155    -3.77588 0.000223374
        1066    -3.78168    -3.77588 0.000223231
        1067    -3.78178    -3.77589  0.00022309
        1068    -3.78213    -3.77589 0.000222958
        1069    -3.78229     -3.7759  0.00022283
        1070    -3.78211     -3.7759 0.000222697
        1071    -3.78219    -3.77591 0.000222567
        1072    -3.78223    -3.77592 0.000222437
        1073    -3.78193    -3.77592   0.0002223
        1074     -3.7813    -3.77593  0.00022215
        1075    -3.78108    -3.77593 0.000221995
        1076    -3.78069    -3.77594 0.000221832
        1077    -3.77996    -3.77594 0.000221658
        1078    -3.77966    -3.77594 0.000221479
        1079    -3.77949    -3.77595 0.000221298
        1080    -3.77945    -3.77595 0.000221117
        1081    -3.77924    -3.77595 0.000220933
        1082    -3.77856    -3.77596 0.000220742
        1083    -3.77802    -3.77596 0.000220547
        1084    -3.77808    -3.77596 0.000220352
        1085    -3.77752    -3.77596 0.000220154
        1086    -3.77681    -3.77596 0.000219952
        1087     -3.7761    -3.77596  0.00021975
        1088    -3.77569    -3.77596 0.000219548
        1089    -3.77589    -3.77596 0.000219346
        1090    -3.77535    -3.77596 0.000219146
        1091    -3.77451    -3.77596 0.000218949
        1092    -3.77413    -3.77596 0.000218755
        1093    -3.77392    -3.77596 0.000218563
        1094    -3.77388    -3.77595 0.000218371
        1095    -3.77355    -3.77595 0.000218183
        1096    -3.77309    -3.77595 0.000217999
        1097     -3.7725    -3.77595 0.000217823
        1098    -3.77193    -3.77594 0.000217656
        1099    -3.77199    -3.77594 0.000217488
        1100    -3.77192    -3.77594 0.000217321
        1101    -3.77157    -3.77593 0.000217159
        1102     -3.7714    -3.77593 0.000217001
        1103    -3.77156    -3.77592 0.000216841
        1104    -3.77129    -3.77592 0.000216685
        1105    -3.77165    -3.77592 0.000216523
        1106    -3.77143    -3.77591 0.000216365
        1107    -3.77139    -3.77591 0.000216209
        1108    -3.77137     -3.7759 0.000216052
        1109    -3.77107     -3.7759 0.000215901
        1110    -3.77079    -3.77589 0.000215756
        1111    -3.77084    -3.77589  0.00021561
        1112     -3.7706    -3.77588 0.000215468
        1113    -3.77083    -3.77588 0.000215322
        1114    -3.77048    -3.77588 0.000215184
        1115    -3.77058    -3.77587 0.000215043
        1116    -3.77025    -3.77587 0.000214909
        1117    -3.77007    -3.77586  0.00021478
        1118    -3.77005    -3.77586  0.00021465
        1119    -3.77064    -3.77585 0.000214509
        1120    -3.77138    -3.77585 0.000214355
        1121    -3.77166    -3.77584 0.000214196
        1122    -3.77179    -3.77584 0.000214036
        1123    -3.77191    -3.77584 0.000213874
        1124    -3.77202    -3.77583  0.00021371
        1125    -3.77227    -3.77583 0.000213544
        1126    -3.77312    -3.77583 0.000213368
        1127     -3.7735    -3.77582 0.000213188
        1128    -3.77386    -3.77582 0.000213006
        1129    -3.77345    -3.77582 0.000212828
        1130    -3.77364    -3.77582 0.000212649
        1131    -3.77381    -3.77582 0.000212468
        1132    -3.77396    -3.77582 0.000212287
        1133     -3.7738    -3.77581 0.000212107
        1134    -3.77378    -3.77581 0.000211927
        1135    -3.77406    -3.77581 0.000211746
        1136    -3.77402    -3.77581 0.000211566
        1137    -3.77396    -3.77581 0.000211386
        1138    -3.77391    -3.77581 0.000211207
        1139      -3.774     -3.7758 0.000211027
        1140    -3.77439     -3.7758 0.000210846
        1141    -3.77447     -3.7758 0.000210664
        1142    -3.77396     -3.7758 0.000210486
        1143    -3.77435     -3.7758 0.000210305
        1144    -3.77415     -3.7758 0.000210127
        1145    -3.77455     -3.7758 0.000209946
        1146    -3.77451    -3.77579 0.000209766
        1147    -3.77449    -3.77579 0.000209586
        1148    -3.77462    -3.77579 0.000209406
        1149    -3.77462    -3.77579 0.000209226
        1150    -3.77478    -3.77579 0.000209046
        1151    -3.77495    -3.77579 0.000208866
        1152    -3.77469    -3.77579 0.000208686
        1153    -3.77474    -3.77579 0.000208507
        1154    -3.77511    -3.77579 0.000208328
        1155     -3.7755    -3.77579 0.000208147
        1156    -3.77574    -3.77579 0.000207967
        1157    -3.77555    -3.77579 0.000207788
        1158    -3.77552    -3.77579 0.000207608
        1159    -3.77549    -3.77579 0.000207429
        1160    -3.77593    -3.77579 0.000207251
        1161    -3.77592    -3.77579 0.000207072
        1162    -3.77606    -3.77579 0.000206894
        1163     -3.7762    -3.77579 0.000206716
        1164    -3.77619    -3.77579 0.000206539
        1165    -3.77647    -3.77579 0.000206363
        1166     -3.7769    -3.77579 0.000206188
        1167    -3.77748    -3.77579 0.000206016
        1168    -3.77774    -3.77579 0.000205847
        1169    -3.77785    -3.77579 0.000205678
        1170    -3.77794     -3.7758 0.000205511
        1171    -3.77787     -3.7758 0.000205343
        1172    -3.77764     -3.7758 0.000205173
        1173    -3.77739     -3.7758 0.000205003
        1174    -3.77759     -3.7758 0.000204834
        1175    -3.77733     -3.7758 0.000204664
        1176    -3.77705     -3.7758 0.000204493
        1177    -3.77706    -3.77581 0.000204322
        1178    -3.77707    -3.77581 0.000204151
        1179    -3.77661    -3.77581 0.000203979
        1180     -3.7766    -3.77581 0.000203807
        1181    -3.77629    -3.77581 0.000203635
        1182    -3.77642    -3.77581 0.000203463
        1183    -3.77655    -3.77581 0.000203292
        1184    -3.77668    -3.77581 0.000203122
        1185    -3.77726    -3.77581 0.000202954
        1186     -3.7771    -3.77581 0.000202786
        1187    -3.77708    -3.77581 0.000202618
        1188    -3.77738    -3.77582 0.000202452
        1189    -3.77708    -3.77582 0.000202284
        1190    -3.77709    -3.77582 0.000202117
        1191    -3.77651    -3.77582 0.000201948
        1192    -3.77654    -3.77582  0.00020178
        1193     -3.7769    -3.77582 0.000201613
        1194    -3.77681    -3.77582 0.000201446
        1195    -3.77719    -3.77582  0.00020128
        1196    -3.77727    -3.77582 0.000201116
        1197    -3.77692    -3.77582  0.00020095
        1198    -3.77734    -3.77582 0.000200786
        1199    -3.77746    -3.77583 0.000200623
        1200    -3.77805    -3.77583 0.000200464
        1201    -3.77789    -3.77583 0.000200305
        1202    -3.77758    -3.77583 0.000200144
        1203    -3.77772    -3.77583 0.000199983
        1204    -3.77786    -3.77583 0.000199824
        1205    -3.77799    -3.77584 0.000199666
        1206    -3.77872    -3.77584 0.000199515
        1207    -3.77884    -3.77584 0.000199365
        1208    -3.77909    -3.77584 0.000199219
        1209    -3.77918    -3.77585 0.000199073
        1210    -3.77986    -3.77585 0.000198936
        1211    -3.78037    -3.77585 0.000198807
        1212    -3.78026    -3.77586 0.000198676
        1213    -3.78074    -3.77586 0.000198553
        1214    -3.78075    -3.77587 0.000198431
        1215     -3.7809    -3.77587 0.000198311
        1216    -3.78074    -3.77587 0.000198188
        1217    -3.78056    -3.77588 0.000198062
        1218    -3.78083    -3.77588 0.000197942
        1219    -3.78079    -3.77589  0.00019782
        1220    -3.78075    -3.77589 0.000197698
        1221    -3.78055    -3.77589 0.000197573
        1222     -3.7805     -3.7759 0.000197448
        1223    -3.78061     -3.7759 0.000197324
        1224     -3.7807     -3.7759 0.000197201
        1225    -3.78081    -3.77591 0.000197081
        1226    -3.78061    -3.77591 0.000196958
        1227    -3.78132    -3.77592 0.000196846
        1228    -3.78082    -3.77592 0.000196726
        1229    -3.78047    -3.77592 0.000196601
        1230    -3.78012    -3.77593 0.000196471
        1231    -3.77962    -3.77593 0.000196334
        1232    -3.77972    -3.77593 0.000196199
        1233    -3.77997    -3.77594 0.000196067
        1234    -3.78036    -3.77594 0.000195941
        1235    -3.78015    -3.77594 0.000195812
        1236    -3.77993    -3.77595  0.00019568
        1237       -3.78    -3.77595 0.000195549
        1238    -3.77992    -3.77595 0.000195418
        1239    -3.77983    -3.77596 0.000195285
        1240    -3.77898    -3.77596 0.000195143
        1241    -3.77858    -3.77596 0.000194997
        1242    -3.77816    -3.77596 0.000194848
        1243    -3.77789    -3.77597 0.000194697
        1244      -3.777    -3.77597 0.000194542
        1245    -3.77657    -3.77597 0.000194387
        1246    -3.77673    -3.77597 0.000194232
        1247    -3.77628    -3.77597 0.000194076
        1248    -3.77613    -3.77597 0.000193921
        1249    -3.77613    -3.77597 0.000193766
        1250    -3.77582    -3.77597 0.000193611
        1251    -3.77551    -3.77597 0.000193456
        1252    -3.77505    -3.77597 0.000193303
        1253     -3.7749    -3.77597 0.000193151
        1254     -3.7749    -3.77596 0.000192998
        1255     -3.7752    -3.77596 0.000192846
        1256    -3.77506    -3.77596 0.000192693
        1257    -3.77477    -3.77596 0.000192542
        1258    -3.77494    -3.77596 0.000192391
        1259    -3.77482    -3.77596  0.00019224
        1260    -3.77471    -3.77596  0.00019209
        1261    -3.77461    -3.77596 0.000191941
        1262    -3.77498    -3.77596 0.000191791
        1263     -3.7746    -3.77596 0.000191642
        1264    -3.77484    -3.77596 0.000191492
        1265    -3.77449    -3.77595 0.000191344
        1266    -3.77445    -3.77595 0.000191197
        1267    -3.77503    -3.77595 0.000191047
        1268    -3.77502    -3.77595 0.000190898
        1269    -3.77457    -3.77595 0.000190751
        1270    -3.77444    -3.77595 0.000190604
        1271    -3.77507    -3.77595 0.000190455
        1272    -3.77481    -3.77595 0.000190308
        1273    -3.77532    -3.77595 0.000190159
        1274    -3.77508    -3.77595 0.000190011
        1275     -3.7747    -3.77595 0.000189864
        1276    -3.77448    -3.77594 0.000189719
        1277    -3.77441    -3.77594 0.000189574
        1278    -3.77451    -3.77594 0.000189429
        1279    -3.77446    -3.77594 0.000189285
        1280    -3.77488    -3.77594 0.000189139
        1281    -3.77514    -3.77594 0.000188992
        1282    -3.77556    -3.77594 0.000188845
        1283    -3.77598    -3.77594 0.000188698
        1284     -3.7761    -3.77594 0.000188551
        1285    -3.77653    -3.77594 0.000188405
        1286     -3.7765    -3.77594 0.000188259
        1287    -3.77662    -3.77594 0.000188113
        1288    -3.77689    -3.77594 0.000187968
        1289      -3.777    -3.77594 0.000187824
        1290    -3.77696    -3.77594  0.00018768
        1291    -3.77676    -3.77594 0.000187536
        1292    -3.77671    -3.77594 0.000187392
        1293    -3.77696    -3.77595 0.000187249
        1294    -3.77659    -3.77595 0.000187105
        1295    -3.77682    -3.77595 0.000186961
        1296     -3.7772    -3.77595  0.00018682
        1297    -3.77711    -3.77595 0.000186678
        1298    -3.77672    -3.77595 0.000186535
        1299    -3.77646    -3.77595 0.000186392
        1300    -3.77666    -3.77595 0.000186249
        1301    -3.77639    -3.77595 0.000186106
        1302    -3.77596    -3.77595 0.000185963
        1303    -3.77628    -3.77595 0.000185821
        1304    -3.77659    -3.77595 0.000185679
        1305    -3.77598    -3.77595 0.000185537
        1306    -3.77612    -3.77595 0.000185395
        1307     -3.7755    -3.77595 0.000185253
        1308    -3.77547    -3.77595 0.000185112
