# BLOCK:    VELOCITY:    BLOCK_POFV:    AVE_POFV:    ERROR:
          19     4.99689   0.0180214   0.0190888  0.00375238
          19     5.18545  0.00437031  0.00991655  0.00173228
          19     5.37401   0.0432857   0.0170251  0.00408359
          19     5.56257  0.00358464  0.00651153  0.00184104

          20   0.0942809  0.00181687  0.00087038   0.0003267
          20    0.282843   0.0133319   0.0140329  0.00304955
          20    0.471405   0.0536223   0.0462431  0.00491195
          20    0.659966   0.0648427   0.0923327  0.00797061
          20    0.848528    0.111492    0.138184   0.0130377
          20     1.03709    0.171743    0.211783   0.0124081
          20     1.22565    0.203048    0.289471    0.019417
          20     1.41421    0.198628    0.314639   0.0137974
          20     1.60278    0.391045    0.328164   0.0126527
          20     1.79134     0.33865    0.372677    0.014432
          20      1.9799    0.377541    0.400478   0.0199889
          20     2.16846    0.499689    0.405451   0.0183558
          20     2.35702     0.41518    0.391311   0.0125982
          20     2.54558     0.44037     0.37666   0.0169484
          20     2.73415    0.471257    0.346277   0.0172277
          20     2.92271    0.361631    0.313705   0.0146765
          20     3.11127    0.248961    0.271638    0.011359
          20     3.29983    0.259543    0.226132   0.0108557
          20     3.48839    0.172578    0.160365    0.011049
          20     3.67696    0.143435    0.122278  0.00636804
          20     3.86552    0.149916    0.110832   0.0105668
          20     4.05408   0.0760631    0.099211  0.00821902
          20     4.24264   0.0600795   0.0848062  0.00942369
          20      4.4312  0.00392837   0.0560124  0.00794942
          20     4.61976   0.0212869    0.039965  0.00567831
          20     4.80833  0.00432121    0.028229  0.00456536
          20     4.99689 0.000908436   0.0181798  0.00367322
          20     5.18545   0.0451272   0.0116771  0.00237754
          20     5.37401  0.00326546   0.0163371  0.00393694
          20     5.56257           0  0.00618596  0.00177754

