#     BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
        2390    -3.77459    -3.77655 0.000110855
        2391    -3.77446    -3.77654 0.000110812
        2392    -3.77433    -3.77654  0.00011077
        2393    -3.77481    -3.77654 0.000110726
        2394    -3.77483    -3.77654 0.000110682
        2395      -3.775    -3.77654 0.000110637
        2396    -3.77501    -3.77654 0.000110593
        2397    -3.77487    -3.77654 0.000110549
        2398    -3.77488    -3.77654 0.000110505
        2399    -3.77458    -3.77654 0.000110462
        2400    -3.77474    -3.77654 0.000110419
        2401    -3.77504    -3.77654 0.000110374
        2402    -3.77504    -3.77654  0.00011033
        2403    -3.77488    -3.77654 0.000110287
        2404    -3.77487    -3.77653 0.000110243
        2405    -3.77456    -3.77653   0.0001102
        2406     -3.7753    -3.77653 0.000110155
        2407    -3.77499    -3.77653 0.000110112
        2408    -3.77528    -3.77653 0.000110067
        2409    -3.77527    -3.77653 0.000110023
        2410    -3.77572    -3.77653 0.000109977
        2411    -3.77586    -3.77653 0.000109932
        2412    -3.77586    -3.77653 0.000109887
        2413    -3.77572    -3.77653 0.000109842
        2414    -3.77604    -3.77653 0.000109797
        2415    -3.77576    -3.77653 0.000109752
        2416     -3.7758    -3.77653 0.000109707
        2417      -3.776    -3.77653 0.000109661
        2418    -3.77591    -3.77653 0.000109616
        2419    -3.77585    -3.77653 0.000109571
        2420    -3.77595    -3.77653 0.000109526
        2421    -3.77607    -3.77653 0.000109481
        2422    -3.77606    -3.77653 0.000109436
        2423    -3.77637    -3.77653 0.000109391
        2424    -3.77656    -3.77653 0.000109346
        2425    -3.77677    -3.77653 0.000109301
        2426     -3.7773    -3.77653 0.000109256
        2427     -3.7774    -3.77653 0.000109212
        2428    -3.77766    -3.77653 0.000109168
        2429     -3.7781    -3.77653 0.000109125
        2430     -3.7781    -3.77653 0.000109082
        2431    -3.77826    -3.77653 0.000109039
        2432    -3.77873    -3.77653 0.000108998
        2433    -3.77966    -3.77653 0.000108961
        2434    -3.77984    -3.77654 0.000108925
        2435    -3.77986    -3.77654 0.000108889
        2436    -3.78003    -3.77654 0.000108853
        2437    -3.78064    -3.77654 0.000108822
        2438    -3.78123    -3.77654 0.000108794
        2439    -3.78181    -3.77654 0.000108771
        2440    -3.78222    -3.77655 0.000108751
        2441     -3.7826    -3.77655 0.000108735
        2442    -3.78326    -3.77655 0.000108725
        2443    -3.78359    -3.77655 0.000108719
        2444    -3.78359    -3.77656 0.000108712
        2445    -3.78417    -3.77656 0.000108712
        2446    -3.78396    -3.77656  0.00010871
        2447    -3.78387    -3.77657 0.000108707
        2448    -3.78435    -3.77657 0.000108709
        2449    -3.78466    -3.77657 0.000108715
        2450    -3.78524    -3.77658 0.000108728
        2451    -3.78534    -3.77658 0.000108742
        2452    -3.78557    -3.77658  0.00010876
        2453    -3.78546    -3.77659 0.000108775
        2454    -3.78548    -3.77659 0.000108791
        2455    -3.78503    -3.77659 0.000108801
        2456    -3.78441     -3.7766 0.000108804
        2457    -3.78452     -3.7766 0.000108807
        2458    -3.78446     -3.7766  0.00010881
        2459    -3.78453    -3.77661 0.000108813
        2460    -3.78474    -3.77661 0.000108819
        2461    -3.78449    -3.77661 0.000108822
        2462    -3.78452    -3.77662 0.000108825
        2463    -3.78469    -3.77662  0.00010883
        2464    -3.78469    -3.77662 0.000108836
        2465     -3.7847    -3.77663 0.000108841
        2466    -3.78423    -3.77663  0.00010884
        2467    -3.78392    -3.77663 0.000108836
        2468    -3.78314    -3.77664 0.000108824
        2469     -3.7822    -3.77664 0.000108803
        2470    -3.78187    -3.77664  0.00010878
        2471    -3.78183    -3.77664 0.000108756
        2472    -3.78089    -3.77664 0.000108726
        2473    -3.78024    -3.77664 0.000108691
        2474    -3.77975    -3.77665 0.000108655
        2475    -3.77956    -3.77665 0.000108617
        2476    -3.77998    -3.77665 0.000108582
        2477     -3.7798    -3.77665 0.000108545
        2478    -3.77917    -3.77665 0.000108506
        2479    -3.77886    -3.77665 0.000108466
        2480    -3.77824    -3.77665 0.000108424
        2481    -3.77764    -3.77665 0.000108381
        2482    -3.77751    -3.77665 0.000108338
        2483    -3.77754    -3.77665 0.000108295
        2484    -3.77744    -3.77665 0.000108252
        2485     -3.7772    -3.77665 0.000108209
        2486    -3.77683    -3.77665 0.000108165
        2487    -3.77633    -3.77665 0.000108122
        2488    -3.77616    -3.77665 0.000108079
        2489    -3.77631    -3.77665 0.000108035
        2490    -3.77634    -3.77665 0.000107992
        2491    -3.77669    -3.77665 0.000107949
        2492    -3.77693    -3.77665 0.000107905
        2493    -3.77689    -3.77665 0.000107862
        2494    -3.77657    -3.77665 0.000107819
        2495    -3.77644    -3.77665 0.000107776
        2496    -3.77648    -3.77665 0.000107732
        2497    -3.77685    -3.77665 0.000107689
        2498    -3.77741    -3.77665 0.000107647
        2499    -3.77738    -3.77665 0.000107604
        2500    -3.77752    -3.77665 0.000107561
        2501    -3.77769    -3.77666 0.000107519
        2502    -3.77802    -3.77666 0.000107478
        2503    -3.77837    -3.77666 0.000107437
        2504    -3.77828    -3.77666 0.000107396
        2505    -3.77881    -3.77666 0.000107357
        2506    -3.77888    -3.77666 0.000107317
        2507    -3.77925    -3.77666  0.00010728
        2508    -3.78008    -3.77666 0.000107245
        2509    -3.77984    -3.77666  0.00010721
        2510    -3.78035    -3.77666 0.000107178
        2511    -3.78025    -3.77667 0.000107144
        2512    -3.78044    -3.77667 0.000107112
        2513    -3.78061    -3.77667 0.000107081
        2514    -3.78047    -3.77667 0.000107049
        2515     -3.7806    -3.77667 0.000107018
        2516    -3.78057    -3.77667 0.000106987
        2517    -3.78053    -3.77667 0.000106955
        2518    -3.78046    -3.77668 0.000106923
        2519    -3.78023    -3.77668  0.00010689
        2520    -3.78058    -3.77668 0.000106859
        2521    -3.78031    -3.77668 0.000106826
        2522    -3.78003    -3.77668 0.000106792
        2523    -3.78004    -3.77668 0.000106758
        2524    -3.77988    -3.77668 0.000106723
        2525    -3.78017    -3.77669  0.00010669
        2526     -3.7803    -3.77669 0.000106657
        2527    -3.77997    -3.77669 0.000106623
        2528    -3.77993    -3.77669 0.000106589
        2529     -3.7802    -3.77669 0.000106556
        2530    -3.78031    -3.77669 0.000106523
        2531    -3.78057    -3.77669 0.000106492
        2532    -3.78023     -3.7767 0.000106459
        2533    -3.78034     -3.7767 0.000106427
        2534    -3.78031     -3.7767 0.000106394
        2535    -3.77982     -3.7767 0.000106359
        2536    -3.77979     -3.7767 0.000106324
        2537    -3.77931     -3.7767 0.000106288
        2538    -3.77944     -3.7767 0.000106251
        2539    -3.77943     -3.7767 0.000106215
        2540    -3.77957    -3.77671 0.000106179
        2541     -3.7788    -3.77671  0.00010614
        2542    -3.77864    -3.77671 0.000106101
        2543    -3.77864    -3.77671 0.000106062
        2544    -3.77894    -3.77671 0.000106024
        2545    -3.77909    -3.77671 0.000105987
        2546    -3.77865    -3.77671 0.000105948
        2547    -3.77865    -3.77671 0.000105909
        2548     -3.7788    -3.77671 0.000105871
        2549    -3.77895    -3.77671 0.000105833
        2550     -3.7788    -3.77671 0.000105794
        2551     -3.7785    -3.77671 0.000105755
        2552    -3.77834    -3.77671 0.000105716
        2553    -3.77864    -3.77672 0.000105677
        2554    -3.77893    -3.77672 0.000105639
        2555    -3.77907    -3.77672 0.000105602
        2556     -3.7789    -3.77672 0.000105564
        2557    -3.77873    -3.77672 0.000105526
        2558    -3.77856    -3.77672 0.000105487
        2559    -3.77853    -3.77672 0.000105448
        2560    -3.77791    -3.77672 0.000105408
        2561    -3.77788    -3.77672 0.000105368
        2562    -3.77769    -3.77672 0.000105327
        2563    -3.77736    -3.77672 0.000105286
        2564    -3.77687    -3.77672 0.000105245
        2565    -3.77683    -3.77672 0.000105204
        2566    -3.77709    -3.77672 0.000105163
        2567    -3.77705    -3.77672 0.000105123
        2568    -3.77715    -3.77672 0.000105082
        2569    -3.77665    -3.77672 0.000105041
        2570    -3.77614    -3.77672    0.000105
        2571    -3.77547    -3.77672  0.00010496
        2572    -3.77511    -3.77672 0.000104922
        2573    -3.77503    -3.77672 0.000104883
        2574    -3.77496    -3.77672 0.000104844
        2575    -3.77548    -3.77672 0.000104805
        2576    -3.77479    -3.77672 0.000104767
        2577     -3.7747    -3.77672 0.000104729
        2578    -3.77446    -3.77672 0.000104692
        2579    -3.77466    -3.77672 0.000104654
        2580    -3.77426    -3.77671 0.000104618
        2581    -3.77386    -3.77671 0.000104584
        2582    -3.77331    -3.77671 0.000104551
        2583    -3.77322    -3.77671  0.00010452
        2584    -3.77329    -3.77671 0.000104488
        2585    -3.77306    -3.77671 0.000104457
        2586      -3.773    -3.77671 0.000104426
        2587    -3.77281    -3.77671 0.000104397
        2588    -3.77278     -3.7767 0.000104367
        2589    -3.77247     -3.7767  0.00010434
        2590    -3.77264     -3.7767 0.000104311
        2591    -3.77268     -3.7767 0.000104282
        2592    -3.77244     -3.7767 0.000104255
        2593    -3.77284     -3.7767 0.000104226
        2594    -3.77356    -3.77669 0.000104192
        2595    -3.77295    -3.77669 0.000104162
        2596    -3.77297    -3.77669 0.000104132
        2597    -3.77318    -3.77669 0.000104101
        2598    -3.77325    -3.77669 0.000104069
        2599    -3.77396    -3.77669 0.000104034
        2600    -3.77408    -3.77669 0.000103999
        2601    -3.77438    -3.77669 0.000103963
        2602    -3.77439    -3.77669 0.000103927
        2603    -3.77532    -3.77668 0.000103888
        2604    -3.77551    -3.77668 0.000103849
        2605    -3.77601    -3.77668  0.00010381
        2606    -3.77683    -3.77668  0.00010377
        2607    -3.77674    -3.77668  0.00010373
        2608     -3.7768    -3.77668  0.00010369
        2609    -3.77731    -3.77668 0.000103651
        2610    -3.77721    -3.77668 0.000103611
        2611    -3.77771    -3.77669 0.000103572
        2612     -3.7782    -3.77669 0.000103534
        2613    -3.77868    -3.77669 0.000103498
        2614    -3.77884    -3.77669 0.000103461
        2615    -3.77898    -3.77669 0.000103425
        2616    -3.77925    -3.77669  0.00010339
        2617     -3.7795    -3.77669 0.000103357
        2618    -3.78002    -3.77669 0.000103325
        2619    -3.78052    -3.77669 0.000103296
        2620    -3.78144    -3.77669 0.000103272
        2621    -3.78143     -3.7767 0.000103249
        2622    -3.78109     -3.7767 0.000103223
        2623    -3.78131     -3.7767 0.000103198
        2624    -3.78151     -3.7767 0.000103175
        2625    -3.78122     -3.7767  0.00010315
        2626    -3.78135    -3.77671 0.000103126
        2627    -3.78085    -3.77671 0.000103099
        2628    -3.78093    -3.77671 0.000103072
        2629    -3.78068    -3.77671 0.000103044
        2630    -3.78055    -3.77671 0.000103015
        2631    -3.77964    -3.77671 0.000102982
        2632    -3.77978    -3.77671  0.00010295
        2633    -3.77974    -3.77671 0.000102917
        2634    -3.78014    -3.77672 0.000102886
        2635    -3.78023    -3.77672 0.000102856
        2636    -3.78061    -3.77672 0.000102828
        2637    -3.77947    -3.77672 0.000102794
        2638    -3.77877    -3.77672 0.000102758
        2639    -3.77852    -3.77672 0.000102721
        2640    -3.77857    -3.77672 0.000102685
        2641    -3.77787    -3.77672 0.000102647
        2642    -3.77808    -3.77672 0.000102609
        2643    -3.77783    -3.77672 0.000102571
        2644    -3.77759    -3.77672 0.000102533
        2645     -3.7772    -3.77672 0.000102494
        2646    -3.77682    -3.77672 0.000102455
        2647     -3.7766    -3.77672 0.000102417
        2648    -3.77653    -3.77672 0.000102378
        2649    -3.77603    -3.77672  0.00010234
        2650    -3.77629    -3.77672 0.000102301
        2651     -3.7761    -3.77672 0.000102263
        2652    -3.77608    -3.77672 0.000102225
        2653    -3.77577    -3.77672 0.000102187
        2654    -3.77546    -3.77672 0.000102149
        2655    -3.77472    -3.77672 0.000102114
        2656    -3.77444    -3.77672 0.000102079
        2657    -3.77448    -3.77672 0.000102044
        2658    -3.77467    -3.77672 0.000102009
        2659    -3.77443    -3.77672 0.000101974
        2660     -3.7742    -3.77672  0.00010194
        2661    -3.77383    -3.77672 0.000101907
        2662    -3.77408    -3.77672 0.000101874
        2663    -3.77464    -3.77671 0.000101839
        2664    -3.77491    -3.77671 0.000101803
        2665    -3.77504    -3.77671 0.000101766
        2666    -3.77488    -3.77671  0.00010173
        2667    -3.77489    -3.77671 0.000101695
        2668    -3.77536    -3.77671 0.000101658
        2669    -3.77524    -3.77671 0.000101621
        2670    -3.77498    -3.77671 0.000101585
        2671    -3.77518    -3.77671 0.000101549
        2672    -3.77524    -3.77671 0.000101512
        2673    -3.77545    -3.77671 0.000101475
        2674    -3.77583    -3.77671 0.000101438
        2675    -3.77607    -3.77671   0.0001014
        2676    -3.77615    -3.77671 0.000101363
        2677     -3.7764    -3.77671 0.000101325
        2678    -3.77634    -3.77671 0.000101287
        2679    -3.77659    -3.77671 0.000101249
        2680    -3.77699    -3.77671 0.000101212
        2681    -3.77739    -3.77671 0.000101174
        2682    -3.77733    -3.77671 0.000101137
        2683    -3.77712    -3.77671 0.000101099
        2684    -3.77766    -3.77671 0.000101062
        2685     -3.7779    -3.77671 0.000101025
        2686    -3.77737    -3.77671 0.000100988
        2687    -3.77744    -3.77671 0.000100951
        2688    -3.77705    -3.77671 0.000100913
        2689    -3.77726    -3.77671 0.000100876
        2690    -3.77731    -3.77671 0.000100839
        2691    -3.77704    -3.77671 0.000100801
        2692    -3.77692    -3.77671 0.000100764
        2693    -3.77694    -3.77671 0.000100727
        2694    -3.77771    -3.77671  0.00010069
        2695    -3.77802    -3.77671 0.000100654
        2696    -3.77771    -3.77671 0.000100617
        2697    -3.77784    -3.77671 0.000100581
        2698    -3.77782    -3.77671 0.000100544
        2699    -3.77764    -3.77671 0.000100508
        2700    -3.77745    -3.77671 0.000100471
        2701    -3.77725    -3.77671 0.000100434
        2702    -3.77749    -3.77671 0.000100397
        2703    -3.77758    -3.77671  0.00010036
        2704    -3.77812    -3.77671 0.000100325
        2705    -3.77774    -3.77671 0.000100288
        2706    -3.77826    -3.77672 0.000100253
        2707    -3.77848    -3.77672 0.000100218
        2708    -3.77824    -3.77672 0.000100182
        2709    -3.77769    -3.77672 0.000100146
        2710    -3.77729    -3.77672 0.000100109
        2711    -3.77749    -3.77672 0.000100073
        2712    -3.77724    -3.77672 0.000100036
        2713    -3.77729    -3.77672 9.99994e-05
        2714    -3.77688    -3.77672 9.99626e-05
        2715    -3.77678    -3.77672 9.99257e-05
        2716    -3.77654    -3.77672  9.9889e-05
        2717    -3.77585    -3.77672 9.98527e-05
        2718    -3.77622    -3.77672 9.98162e-05
        2719    -3.77614    -3.77672 9.97797e-05
        2720    -3.77607    -3.77672 9.97433e-05
        2721    -3.77631    -3.77672 9.97067e-05
        2722    -3.77611    -3.77672 9.96703e-05
        2723    -3.77623    -3.77672 9.96339e-05
        2724    -3.77651    -3.77672 9.95974e-05
        2725    -3.77604    -3.77672 9.95611e-05
        2726    -3.77605    -3.77672 9.95249e-05
        2727    -3.77621    -3.77672 9.94886e-05
        2728    -3.77564    -3.77672 9.94529e-05
        2729    -3.77553    -3.77671 9.94174e-05
        2730    -3.77573    -3.77671 9.93816e-05
        2731    -3.77565    -3.77671  9.9346e-05
        2732    -3.77557    -3.77671 9.93105e-05
        2733     -3.7755    -3.77671 9.92752e-05
        2734    -3.77589    -3.77671 9.92393e-05
        2735    -3.77583    -3.77671 9.92036e-05
        2736    -3.77547    -3.77671 9.91683e-05
        2737    -3.77512    -3.77671 9.91338e-05
        2738    -3.77552    -3.77671 9.90986e-05
        2739    -3.77531    -3.77671 9.90637e-05
        2740    -3.77555    -3.77671 9.90285e-05
        2741    -3.77563    -3.77671 9.89931e-05
        2742    -3.77571    -3.77671 9.89577e-05
        2743    -3.77579    -3.77671 9.89222e-05
        2744    -3.77585    -3.77671 9.88866e-05
        2745    -3.77621    -3.77671 9.88508e-05
        2746    -3.77642    -3.77671 9.88148e-05
        2747    -3.77646    -3.77671 9.87789e-05
        2748    -3.77665    -3.77671  9.8743e-05
        2749    -3.77624    -3.77671 9.87072e-05
        2750    -3.77657    -3.77671 9.86713e-05
        2751    -3.77675    -3.77671 9.86354e-05
        2752    -3.77678    -3.77671 9.85996e-05
        2753    -3.77681    -3.77671 9.85638e-05
        2754     -3.7767    -3.77671  9.8528e-05
        2755    -3.77644    -3.77671 9.84923e-05
        2756     -3.7765    -3.77671 9.84566e-05
        2757    -3.77687    -3.77671 9.84209e-05
        2758    -3.77696    -3.77671 9.83852e-05
        2759    -3.77706    -3.77671 9.83497e-05
        2760    -3.77703    -3.77671 9.83141e-05
        2761    -3.77672    -3.77671 9.82785e-05
        2762    -3.77673    -3.77671 9.82429e-05
        2763    -3.77692    -3.77671 9.82074e-05
        2764    -3.77712    -3.77671  9.8172e-05
        2765     -3.7775    -3.77671 9.81369e-05
        2766    -3.77804    -3.77671 9.81026e-05
        2767    -3.77814    -3.77671 9.80685e-05
        2768     -3.7784    -3.77671 9.80349e-05
        2769    -3.77866    -3.77671 9.80021e-05
        2770    -3.77876    -3.77671 9.79695e-05
        2771    -3.77885    -3.77671 9.79372e-05
        2772    -3.77924    -3.77671 9.79061e-05
        2773    -3.77945    -3.77671 9.78757e-05
        2774    -3.77963    -3.77672 9.78461e-05
        2775    -3.77964    -3.77672 9.78165e-05
        2776    -3.77885    -3.77672 9.77843e-05
        2777    -3.77893    -3.77672 9.77523e-05
        2778    -3.77942    -3.77672  9.7722e-05
        2779    -3.77927    -3.77672 9.76911e-05
        2780    -3.77892    -3.77672 9.76592e-05
        2781    -3.77898    -3.77672 9.76274e-05
        2782    -3.77885    -3.77672 9.75953e-05
        2783    -3.77839    -3.77672 9.75621e-05
        2784    -3.77833    -3.77672 9.75288e-05
        2785     -3.7781    -3.77672  9.7495e-05
        2786    -3.77798    -3.77672 9.74611e-05
        2787    -3.77754    -3.77672 9.74265e-05
        2788    -3.77722    -3.77673 9.73917e-05
        2789    -3.77765    -3.77673 9.73574e-05
        2790    -3.77715    -3.77673 9.73226e-05
        2791    -3.77664    -3.77673 9.72878e-05
        2792    -3.77613    -3.77673 9.72531e-05
        2793    -3.77546    -3.77672 9.72194e-05
        2794    -3.77509    -3.77672 9.71863e-05
        2795    -3.77457    -3.77672 9.71546e-05
        2796    -3.77405    -3.77672 9.71246e-05
        2797    -3.77415    -3.77672 9.70942e-05
        2798    -3.77365    -3.77672 9.70657e-05
        2799    -3.77346    -3.77672  9.7038e-05
        2800    -3.77373    -3.77672 9.70092e-05
        2801    -3.77387    -3.77672 9.69799e-05
        2802    -3.77372    -3.77672 9.69513e-05
        2803    -3.77388    -3.77672 9.69219e-05
        2804    -3.77421    -3.77671 9.68915e-05
        2805     -3.7735    -3.77671 9.68638e-05
        2806    -3.77326    -3.77671 9.68371e-05
        2807    -3.77348    -3.77671 9.68094e-05
        2808    -3.77327    -3.77671 9.67827e-05
        2809    -3.77339    -3.77671 9.67554e-05
        2810    -3.77337    -3.77671 9.67283e-05
        2811    -3.77337    -3.77671 9.67012e-05
        2812    -3.77324     -3.7767 9.66747e-05
        2813    -3.77329     -3.7767 9.66479e-05
        2814    -3.77336     -3.7767 9.66209e-05
        2815    -3.77346     -3.7767 9.65934e-05
        2816    -3.77343     -3.7767 9.65661e-05
        2817    -3.77313     -3.7767 9.65401e-05
        2818    -3.77317     -3.7767  9.6514e-05
        2819    -3.77293     -3.7767  9.6489e-05
        2820    -3.77273    -3.77669 9.64651e-05
        2821    -3.77302    -3.77669 9.64397e-05
        2822    -3.77304    -3.77669 9.64142e-05
        2823    -3.77309    -3.77669 9.63885e-05
        2824    -3.77319    -3.77669 9.63623e-05
        2825    -3.77317    -3.77669 9.63363e-05
        2826    -3.77319    -3.77669 9.63101e-05
        2827    -3.77385    -3.77669 9.62813e-05
        2828    -3.77408    -3.77669 9.62517e-05
        2829    -3.77435    -3.77668 9.62212e-05
        2830    -3.77495    -3.77668 9.61891e-05
        2831    -3.77526    -3.77668 9.61565e-05
        2832    -3.77605    -3.77668 9.61228e-05
        2833     -3.7764    -3.77668 9.60889e-05
        2834    -3.77675    -3.77668  9.6055e-05
        2835     -3.7774    -3.77668 9.60214e-05
        2836    -3.77745    -3.77668  9.5988e-05
        2837    -3.77793    -3.77668 9.59551e-05
        2838    -3.77855    -3.77668 9.59236e-05
        2839    -3.77915    -3.77669 9.58937e-05
        2840    -3.77986    -3.77669 9.58665e-05
        2841     -3.7804    -3.77669 9.58416e-05
        2842    -3.78089    -3.77669 9.58193e-05
        2843    -3.78105    -3.77669 9.57979e-05
        2844    -3.78086    -3.77669 9.57754e-05
        2845    -3.78123    -3.77669  9.5755e-05
        2846    -3.78141     -3.7767 9.57357e-05
        2847     -3.7817     -3.7767 9.57183e-05
        2848    -3.78135     -3.7767 9.56986e-05
        2849    -3.78096     -3.7767 9.56767e-05
        2850     -3.7813     -3.7767 9.56568e-05
        2851    -3.78159     -3.7767 9.56386e-05
        2852    -3.78141    -3.77671 9.56193e-05
        2853    -3.78166    -3.77671 9.56015e-05
        2854    -3.78142    -3.77671 9.55823e-05
        2855    -3.78116    -3.77671 9.55616e-05
        2856    -3.78134    -3.77671 9.55418e-05
        2857    -3.78134    -3.77671 9.55221e-05
        2858    -3.78118    -3.77672 9.55015e-05
        2859      -3.781    -3.77672 9.54799e-05
        2860    -3.78081    -3.77672 9.54572e-05
        2861     -3.7806    -3.77672 9.54335e-05
        2862    -3.78068    -3.77672 9.54102e-05
        2863     -3.7809    -3.77672  9.5388e-05
        2864    -3.78126    -3.77672 9.53678e-05
        2865    -3.78084    -3.77673 9.53454e-05
        2866    -3.78042    -3.77673 9.53208e-05
        2867    -3.77998    -3.77673 9.52943e-05
        2868    -3.78028    -3.77673 9.52691e-05
        2869    -3.78057    -3.77673 9.52453e-05
        2870    -3.78025    -3.77673   9.522e-05
        2871    -3.77976    -3.77673 9.51927e-05
        2872    -3.77942    -3.77673 9.51642e-05
        2873    -3.77952    -3.77673  9.5136e-05
        2874    -3.77902    -3.77674 9.51063e-05
        2875    -3.77822    -3.77674 9.50746e-05
        2876    -3.77786    -3.77674 9.50423e-05
        2877    -3.77736    -3.77674 9.50095e-05
        2878    -3.77717    -3.77674 9.49766e-05
        2879    -3.77714    -3.77674 9.49438e-05
        2880    -3.77682    -3.77674 9.49108e-05
        2881    -3.77651    -3.77674 9.48779e-05
        2882    -3.77622    -3.77674 9.48451e-05
        2883    -3.77625    -3.77674 9.48124e-05
        2884    -3.77646    -3.77674 9.47796e-05
        2885    -3.77593    -3.77674 9.47471e-05
        2886    -3.77649    -3.77674 9.47143e-05
        2887    -3.77602    -3.77674 9.46818e-05
        2888    -3.77542    -3.77674 9.46502e-05
        2889    -3.77486    -3.77673 9.46196e-05
        2890    -3.77493    -3.77673  9.4589e-05
        2891    -3.77487    -3.77673 9.45584e-05
        2892    -3.77425    -3.77673 9.45296e-05
        2893     -3.7741    -3.77673 9.45013e-05
        2894    -3.77429    -3.77673 9.44724e-05
        2895     -3.7745    -3.77673 9.44429e-05
        2896    -3.77459    -3.77673 9.44132e-05
        2897    -3.77439    -3.77673 9.43841e-05
        2898    -3.77423    -3.77673 9.43555e-05
        2899    -3.77468    -3.77673 9.43256e-05
        2900    -3.77485    -3.77673 9.42953e-05
        2901    -3.77518    -3.77673 9.42643e-05
        2902    -3.77552    -3.77673 9.42327e-05
        2903    -3.77587    -3.77672 9.42007e-05
        2904    -3.77623    -3.77672 9.41684e-05
        2905    -3.77658    -3.77672  9.4136e-05
        2906    -3.77694    -3.77672 9.41036e-05
        2907    -3.77744    -3.77673 9.40716e-05
        2908    -3.77718    -3.77673 9.40394e-05
        2909    -3.77767    -3.77673 9.40076e-05
        2910    -3.77784    -3.77673 9.39761e-05
        2911    -3.77815    -3.77673 9.39451e-05
        2912     -3.7783    -3.77673 9.39144e-05
        2913    -3.77857    -3.77673 9.38843e-05
        2914    -3.77882    -3.77673 9.38548e-05
        2915    -3.77891    -3.77673 9.38256e-05
        2916    -3.77852    -3.77673 9.37954e-05
        2917    -3.77826    -3.77673 9.37647e-05
        2918    -3.77828    -3.77673 9.37341e-05
        2919    -3.77874    -3.77673 9.37045e-05
        2920    -3.77873    -3.77673 9.36749e-05
        2921    -3.77886    -3.77673 9.36457e-05
        2922    -3.77851    -3.77673 9.36156e-05
        2923    -3.77831    -3.77673 9.35852e-05
        2924     -3.7784    -3.77673 9.35549e-05
        2925    -3.77788    -3.77673 9.35237e-05
        2926    -3.77736    -3.77674  9.3492e-05
        2927     -3.7779    -3.77674 9.34609e-05
        2928    -3.77783    -3.77674 9.34297e-05
        2929    -3.77777    -3.77674 9.33985e-05
        2930    -3.77757    -3.77674 9.33671e-05
        2931    -3.77752    -3.77674 9.33356e-05
        2932    -3.77733    -3.77674  9.3304e-05
        2933    -3.77716    -3.77674 9.32723e-05
        2934    -3.77715    -3.77674 9.32406e-05
        2935    -3.77745    -3.77674 9.32091e-05
        2936    -3.77717    -3.77674 9.31775e-05
        2937    -3.77705    -3.77674 9.31459e-05
        2938    -3.77724    -3.77674 9.31143e-05
        2939    -3.77715    -3.77674 9.30827e-05
        2940    -3.77723    -3.77674 9.30512e-05
        2941    -3.77761    -3.77674 9.30201e-05
        2942    -3.77755    -3.77674 9.29888e-05
        2943    -3.77811    -3.77674 9.29584e-05
        2944    -3.77807    -3.77674 9.29279e-05
        2945    -3.77848    -3.77674 9.28983e-05
        2946    -3.77906    -3.77674 9.28701e-05
        2947    -3.77873    -3.77674  9.2841e-05
        2948    -3.77855    -3.77674 9.28116e-05
        2949    -3.77883    -3.77674 9.27828e-05
        2950    -3.77911    -3.77674 9.27548e-05
        2951    -3.77909    -3.77674 9.27268e-05
        2952    -3.77907    -3.77675 9.26987e-05
        2953    -3.77936    -3.77675 9.26716e-05
        2954     -3.7798    -3.77675  9.2646e-05
        2955    -3.77933    -3.77675 9.26187e-05
        2956    -3.78007    -3.77675 9.25942e-05
        2957    -3.78036    -3.77675 9.25709e-05
        2958    -3.78035    -3.77675 9.25476e-05
        2959    -3.78049    -3.77675  9.2525e-05
        2960    -3.78018    -3.77675  9.2501e-05
        2961    -3.78017    -3.77676 9.24769e-05
        2962    -3.78001    -3.77676 9.24522e-05
        2963    -3.77985    -3.77676 9.24269e-05
        2964    -3.78014    -3.77676 9.24028e-05
        2965    -3.78012    -3.77676 9.23786e-05
        2966    -3.78039    -3.77676 9.23555e-05
        2967    -3.78049    -3.77676 9.23329e-05
        2968    -3.78074    -3.77676 9.23115e-05
        2969    -3.78081    -3.77677 9.22905e-05
        2970    -3.78087    -3.77677 9.22698e-05
        2971    -3.78075    -3.77677 9.22485e-05
        2972    -3.78106    -3.77677 9.22287e-05
        2973    -3.78104    -3.77677 9.22088e-05
        2974    -3.78114    -3.77677 9.21896e-05
        2975    -3.78122    -3.77677 9.21707e-05
        2976    -3.78112    -3.77678 9.21513e-05
        2977    -3.78069    -3.77678 9.21297e-05
        2978    -3.78039    -3.77678 9.21067e-05
        2979    -3.78066    -3.77678 9.20851e-05
        2980    -3.78016    -3.77678 9.20611e-05
        2981    -3.77979    -3.77678 9.20358e-05
        2982     -3.7794    -3.77678 9.20091e-05
        2983    -3.77855    -3.77678 9.19802e-05
        2984    -3.77814    -3.77678 9.19505e-05
        2985    -3.77787    -3.77678 9.19204e-05
        2986    -3.77759    -3.77678   9.189e-05
        2987    -3.77686    -3.77678 9.18592e-05
        2988    -3.77613    -3.77678 9.18288e-05
        2989    -3.77586    -3.77678 9.17986e-05
        2990    -3.77574    -3.77678 9.17685e-05
        2991    -3.77579    -3.77678 9.17384e-05
        2992    -3.77554    -3.77678 9.17087e-05
        2993     -3.7753    -3.77678 9.16794e-05
        2994    -3.77538    -3.77678   9.165e-05
        2995    -3.77517    -3.77678  9.1621e-05
        2996    -3.77483    -3.77678 9.15927e-05
        2997     -3.7745    -3.77678 9.15653e-05
        2998    -3.77464    -3.77678 9.15375e-05
