# v_bin_center    density
0.0942809	0
0.282843	0
0.471405	0
0.659966	0
0.848528	0
1.03709	0
1.22565	0
1.41421	0
1.60278	0
1.79134	0
1.9799	0
2.16846	0
2.35702	5.3033
2.54558	0
2.73415	0
2.92271	0
3.11127	0
3.29983	0
3.48839	0
3.67696	0
3.86552	0
4.05408	0
4.24264	0
4.4312	0
4.61976	0
4.80833	0
4.99689	0
5.18545	0
5.37401	0
5.56257	0
