# BLOCK:    VELOCITY:    BLOCK_POFV:    AVE_POFV:    ERROR:
           9     1.13578    0.381559    0.368967  0.00777573
           9     1.28722    0.350591    0.459135     0.02317
           9     1.43866    0.606349    0.522802   0.0238435
           9     1.59009    0.482444    0.500148   0.0302476
           9     1.74153    0.592837    0.459098   0.0444899
           9     1.89297    0.527812    0.462553   0.0286105
           9     2.04441    0.447501    0.456061  0.00877355
           9     2.19584    0.287889    0.377211   0.0175123
           9     2.34728      0.2114    0.313647   0.0162567
           9     2.49872    0.251999    0.272862   0.0184158
           9     2.65016     0.26276    0.293161    0.011656
           9     2.80159    0.196145    0.204093   0.0163518
           9     2.95303    0.155669    0.141562  0.00928039
           9     3.10447     0.25264    0.155889   0.0142832
           9     3.25591     0.19587    0.116616   0.0148796
           9     3.40735    0.102689   0.0939385  0.00837296
           9     3.55878   0.0781094   0.0557755    0.011656
           9     3.71022    0.040354   0.0344775  0.00518249
           9     3.86166   0.0243958   0.0300583  0.00595304
           9      4.0131  0.00614481   0.0174731  0.00411105
           9     4.16453           0   0.0101938  0.00331632
           9     4.31597           0  0.00589005  0.00343287
           9     4.46741           0  0.00381121  0.00162889

          10   0.0757188   0.0195961  0.00520016    0.001739
          10    0.227156   0.0607144   0.0416869   0.0102156
          10    0.378594    0.150166   0.0913315  0.00911821
          10    0.530031    0.139252    0.143419   0.0106277
          10    0.681469    0.132068    0.265838   0.0249458
          10    0.832907    0.256462    0.333297    0.024138
          10    0.984344     0.36126    0.338313   0.0164598
          10     1.13578    0.432308    0.375301  0.00922399
          10     1.28722    0.310176    0.444239   0.0251902
          10     1.43866    0.380642    0.508586   0.0253452
          10     1.59009    0.685957    0.518729   0.0324316
          10     1.74153     0.66899    0.480087   0.0447187
          10     1.89297    0.564467    0.472744   0.0275047
          10     2.04441    0.486113    0.459066   0.0083951
          10     2.19584     0.34518    0.374008   0.0160513
          10     2.34728    0.271381     0.30942   0.0151706
          10     2.49872    0.178444     0.26342   0.0188397
          10     2.65016    0.186882    0.282533   0.0145501
          10     2.80159    0.240259     0.20771   0.0151113
          10     2.95303    0.222069    0.149612   0.0113179
          10     3.10447    0.109537    0.151254   0.0135862
          10     3.25591    0.099387    0.114893    0.013491
          10     3.40735    0.114703    0.096015  0.00778889
          10     3.55878    0.132557   0.0634536   0.0127713
          10     3.71022   0.0267498   0.0337048  0.00472151
          10     3.86166  0.00590024   0.0276425  0.00582733
          10      4.0131   0.0221641   0.0179422  0.00372661
          10     4.16453           0  0.00917442  0.00313745
          10     4.31597           0  0.00530105   0.0031397
          10     4.46741           0  0.00343009  0.00150993

          11   0.0757188   0.0314578  0.00758722  0.00277115
          11    0.227156   0.0732792   0.0445589  0.00968221
          11    0.378594   0.0694884   0.0893458  0.00850276
          11    0.530031   0.0825423    0.137885   0.0110085
          11    0.681469    0.288134    0.267865   0.0227602
          11    0.832907     0.15359     0.31696   0.0269101
          11    0.984344    0.367772    0.340991   0.0151797
          11     1.13578    0.376851    0.375442  0.00838652
          11     1.28722    0.442885    0.444116   0.0229005
          11     1.43866    0.445056     0.50281     0.02369
          11     1.59009    0.502346     0.51724   0.0295174
          11     1.74153    0.709772    0.500968   0.0452665
          11     1.89297    0.401094     0.46623    0.025764
          11     2.04441    0.465569    0.459658  0.00765269
          11     2.19584    0.514789    0.386806   0.0190219
          11     2.34728    0.424267    0.319861   0.0170088
          11     2.49872    0.376698    0.273718    0.019742
          11     2.65016    0.182724    0.273459   0.0158053
          11     2.80159   0.0899711    0.197006   0.0171134
          11     2.95303   0.0825117    0.143512   0.0118191
          11     3.10447     0.10171     0.14675   0.0130763
          11     3.25591    0.144052    0.117544   0.0125223
          11     3.40735   0.0914691   0.0956017  0.00709177
          11     3.55878    0.124547   0.0690076   0.0127609
          11     3.71022   0.0398037   0.0342592  0.00432471
          11     3.86166   0.0117088    0.026194  0.00547465
          11      4.0131  0.00929365    0.017156  0.00346978
          11     4.16453           0  0.00834038  0.00296101
          11     4.31597           0  0.00481913  0.00289102
          11     4.46741           0  0.00311826  0.00140449

          12   0.0757188   0.0183427  0.00848351  0.00268126
          12    0.227156   0.0380612   0.0440175  0.00889049
          12    0.378594   0.0631907   0.0871662  0.00806872
          12    0.530031    0.148393     0.13876   0.0101259
          12    0.681469    0.154385    0.258408   0.0227434
          12    0.832907    0.159307    0.303822   0.0276895
          12    0.984344     0.33127    0.340181   0.0139363
          12     1.13578    0.406444    0.378026  0.00807577
          12     1.28722     0.45655    0.445153   0.0210156
          12     1.43866    0.477767    0.500723   0.0218076
          12     1.59009    0.546094    0.519644   0.0271554
          12     1.74153    0.566546    0.506433   0.0418228
          12     1.89297    0.562571    0.474259   0.0248364
          12     2.04441    0.423075    0.456609  0.00759796
          12     2.19584    0.576512    0.402615   0.0230897
          12     2.34728    0.313385    0.319321      0.0156
          12     2.49872    0.275813    0.273893   0.0180976
          12     2.65016    0.237569    0.270469   0.0147685
          12     2.80159    0.202595    0.197472   0.0156937
          12     2.95303    0.154354    0.144416   0.0108687
