# v_bin_center    density
0.0757188	6.60338
0.227156	0
0.378594	0
0.530031	0
0.681469	0
0.832907	0
0.984344	0
1.13578	0
1.28722	0
1.43866	0
1.59009	0
1.74153	0
1.89297	0
2.04441	0
2.19584	0
2.34728	0
2.49872	0
2.65016	0
2.80159	0
2.95303	0
3.10447	0
3.25591	0
3.40735	0
3.55878	0
3.71022	0
3.86166	0
4.0131	0
4.16453	0
4.31597	0
4.46741	0
